content,lable
쥐새끼 요번에도 1점이다! ( 마지막 대사 인용),1
그리고 댓글알바좀 그만써라,0
보기 싫으면 그냥 가지 악플을 몇화째 계속 다는거냐?,1
GG,1
어떤 애가 입시 준비하는데 쎈 아직 다못풀고 책상에 널부러져 있냐 8수에 4-5등급에 저거 또 풀고 있을 생각하니까 그냥 얼탱이가 없어서 개웃기네,1
일주일 두번 연재면 분량 짧은게 맞자나 왜그래들 그래도 재미는 좀 더 있어야겠다,0
봐도봐도 그림 참 잘그린다~,1
뭐지 평점 왜이럼,1
이번편은 좀 이해하기 어려운데.,0
정주행하면서 보니까 부자연스러운 부분 1도 모르겠고 작가님이 어떻게든 개연성 이어가려고 중간중간 설명하시는 부분 넣는 게 눈에 보이는데?,0
"아, 안돼겠다 지금부터 다음화 나올때까지 숨 참는다",1
작품의 완성도를 보고 싶다,0
그림체가 선이 좀더 날카로워진듯해서 그건 좋네요,0
장난치나 ㅋㅋㅋ,1
아직도 연재함??,1
네번째:앞으로 공격하면서 돌진한다.,1
짧다,0
벌써 들킨다고?,1
작가영량은 셀츠디스인가요?,1
네이버쪽에다 건의를 하시던가요,0
11화정도 몰아서 봤는데 딱히 뭔가를 본 것 같지가 않네아무 생각없이 하이랭커 뒤마한테 달려드는 선별인원 라크나 가주들도 참여하는 게임에 살아남는 걱정이 아니라 어떤 장난을 칠까하고 있는 미물 선별인원 쿤..,0
오 야마 그림체 바꼈다!!!,1
저 놈 정도는....,1
나 나는것보다는 특색없어도 무난한 게 낫던데,1
아ㅠㅠㅋㅋ 윤종이 귀여어 매운 사천음식먹다가 돌아버린것 아닐까,1
ㅈ은 없다는 거 도랐나 ㅋㅋㅋㅋㅋㅋ,1
역겹다,1
근데 생각해보니까 어이없네 개몸에서 왜 고양이 피가 흐르는지 너무 허무하게 아무것도 못하고 당했네,1
그렇게 한계치를 정하며 싸우다보니 성장하고 유도 리나이와도 싸울때 성장한겁니다.,1
폭력과 범죄를 우습게 알고 행동하는 미성년자 캐릭터들...,0
뭐이리 쉴드기 많아,0
그니까 왜 중력이냐고 ㅋㅋㅋㅋㅋ 중력은 탈출 속도나 바꾸지 줄인다고 속력이 왜 바뀌냐고 ㅋㅋㅋㅋ,0
중2새끼들이었어...,1
대체 에반켈의 제자로 들어가서 새로 배운 능력이 무엇인가..?,1
아니 ㅋㅋ 이전에 그리던 그림체를 맘에 안들거나 뭐시기 해서 마음대로 바꾼다는 것은 전 그림작가에 대한 예의도 아니고 가령 조금만 수정을 한 페이스리프트 같은 것이라면 모를까 애초에 만화라는 그림으로 된 소설인데 몰입이 안되게 등장인물들 못 알아보게 막 그려놓고 독자들에 대한 예의는 말 할것도 없이 댓글주작이나ㅡ하고 ㅋㅋㅋ 그래서 이젠 별점 태러 박고 본다,0
느낌이 복잡해..,1
오늘도 아낌없는 1점을...,0
이거보면 작가는 뭔생각 안떠오르나?,0
별명 무조건 지죧이여야 고증인데 ㅇㅇ,0
나만갑자기휴재뜸?,1
퇴물,1
이딴게 어케 정식연재를 ?????,1
이게 왜 하이퍼리얼리즘인지도 모르겠습니다.,0
싶어요...,1
애들아 은혼이라 생각하고보면되지,1
AI임??,1
시우ㅑ 그냥 밤이 꿈꿨다고치고 동굴에서 살아남기로 가자 너 스토리 ㅈㄴ못짠다,0
이 웹툰 무조건 뜰듯,1
직업명 중력자 말고 만유인력자나 뉴턴으로 하는게,0
세로 스크롤 연출 아이디어 누가 낸겨...,1
진짜 리틀차이나 그대로 가네,1
도저히 못봐줄 수준일본 웹소설 특유의 냄새가 너무 심합니다,0
"힘 뺄 때는 개그씬, 힘 빡 줄 때는 진지하게 하는 거 있잖아요…",1
제발..,1
몇 년 증발하는거 순식간임,1
우리나라에 이런주제는 좀 민감하니까 그런것도 있지..,1
마지막 너무 오버하는 느낌이라 오히려 긴장이 안돼 ㅋㅋㅋㅋ빨리 우렉 보고싶다 ㅜㅜ,0
남자야....?,1
유튜브에서 만화랑 그림 피드백할때 보는 그림같아요,1
쿤은 맨날 사기타령에 별로 똑똑해 보이지도 않ㄱ라크는 개그캐도 아닌 멍청해보이고.,0
전체적으로 너무 유치해짐인물 작화보면 한숨만..ㅋㅋㅋ,0
아마추어 양판소 그 이상 그 이하도 아니네,1
걍 ㅂㅅ이었네...,1
솔직히 천일때 그림이 제일 멋진거 같아요!,1
이렇게 질질 끌면 어느 세월에..,0
액션이 더 엉성 하고 x나 못그렸던데,0
미나 안나오나 ㅋㅋ,1
저 드러운 놈...,1
아휴...,1
그림빼고 스토리만 올려주세요,0
용두사미뱀의 꼬리라는 평가도 아깝다 용두사변,0
보물어디갔어...,1
작화팀이야,1
로렌스쪽으로 참전 하겠네,1
괜찮을지더,1
난왜 재밌냐,1
흔한 양산형인데 1화니까 기대해 봄,1
"거래도 초반엔 재밌었는데 막판엔,....",1
참교육같은 일진물은 결국에는 조직폭력 옹호 만화라니까 물정 잘 모르는 10대들이 '손으로 위스키병을 까부숴서 마시는 10대' 를 보고 무슨 착각을 하고 살겠음,0
어..,1
뭔가 부족함..,0
아무래도 시행착오가 있으실거란생각이드네요.,1
하려면 재미있게..!,1
내용도 솔직히 1화치고는 뭔가,0
이리 졸렬하냐,1
나만 느낀게 아니였네 다른것들은 몰라도 케빈은 앙상한게 독기 있게 생겼던 와꾸는 어디가고 ㄹㅇ 애ㅅㅋ로 만들어놔가지고 어이가 없었고 꼬부랑 머리는 매직해서 나오고 로만 영주도 광산기업했다던 그 어깨뽕 다사라지고 30년 귀족생활만 했을것 같던 중년으로 바뀜,0
ㅣ,1
저 녀석은 우렉마지노!,1
ㅋㅋㅋㅋㅋ아 미친 나 이런거 너무 좋아,1
이제는 왼발 오른발 구분도 못하네,0
난 유치해서 재밌는데 ㅋㅋ,1
이젠 역겨웁기까지 하네,1
증말..,1
이러고 있으니 인지부조화 옴,1
그랬으면 '듄'이랑 '반지의 제왕'은 팔만대장경으로 만들어져서 어디 박물관에 보관되어있을걸?,1
으흥.,1
작가 바뀌기 전엔 어설프게 만든 화로에 숯 꽉꽉 채워 넣어서 바베큐 구워버리는 느낌이었다면지금은 브랜드 후라이드 치킨에 민트맛 소스 부먹해먹는 느낌임,0
아니 진짜 이름땜에 너무 웃김,1
1. 지금 작화를 칭찬하면 광견병 걸린 개같이 달려들어서 비추를 누름.,1
진짜,1
이 작품이 왜 8점대로 떨어졌지..?,1
심지어 시작한지 얼마 되지도 않았고 이제 막 전개 시작한 이야기 가지고 그렇게 물고 뜯고 하고 싶은가 싶네,1
어차피 주인공이 다패고 다니는데 ㅋㅋ 절대 질거라 생각이 안듬,1
근데 몰아봐도 느려 한화에 한두합 나누는데 손가락만 아픔,0
진짜 저런 하류생들은 보자마자 오토바이 걸고 한판하자 이러냐?,1
밤 몸이 언제 저렇게 벌크업헬창됐냐 ㅋㅋㅋㅋ,1
그래도 가주 포스 좀 돌아온거 같아서 괜찮았다 봄.,1
우렉마지노 함 보여주는거ㅋㅋ 왜케 위엄없냐,0
찐빼이로,1
7928,1
이 아니라 능력이 없는거같은데...,0
다음화,1
양작가,1
뻔한 전개에 뻔한 스토리 좋아하는 사람들은 좋아할듯,1
좋은 소설 웹툰 잘못해서 그 웹툰 인기 없는 경우가 얼마나 많은데,1
너무 로판처럼 얇고 부드러운선으로만 안하셨으면 좋겠어요,0
난 이미 카카오에서 짱툰으로 눈이 낮아져서 볼만함,1
근데 뭔가,1
시즌완 기념 3부 통으로 안보고 묵힌거 몇년만에 몰아보고 있는데 너무 노잼이라 언제 다 보나 막막하네,0
작가의 말에 점 찍어놓은거 존나 열받네,0
난 그전 그림체는 너무 별로였음,0
주2회면 1주 10~12컷정도면 난 무난하다고 생각해..,1
작가님 응원합니다!,1
로희여사님 싱크로율 존똑이네요ㅋㅋㅋㅋㅋㅋ 전 지금 분량도 너무좋아요,1
재밌게 보고있습니다.,1
설정을 잘 모르겠으면 콘티 단계에서 팬들에게 물어보세요 세계적인 작가들도 쓰는 방법입니다,0
너무 무지성으로 봤나봨ㅋㅋㅋ,1
OOO 만화 오늘도 안보고 1점 주고 갑니다^^,1
그냥 끝냈어야지,0
생각하고 잘 해주셨음 좋겠다.......,0
그림체는 난잡하고 스토리는 너무 정신없고;;;,0
내가 신의탑에 불만인건 말도 안되는 게임들을 넣는다는 것이다.,0
스토리가 너무 꼬임 작가도 기억못하는거 같은데,0
정식연재를 제의한 네이버도 문제고 제의 했다고 받은 작가분도 문제라고 봄.,0
'후사 케루나!!!!!',1
화진아 저 sㅐ rrㅣ 우유곽처럼 잡아뜯어서 접어버려 사회는 용서안해도 내가 용서하고 독자가 용서한다염라대왕은 용서한다.,1
에휴 그냥 마음에 안들면 그냥 안보고 댓글 안달면되지,1
0 점 주고 싶다 ㅋㅋㅋ,1
나만 그런 건가,1
소설 보는게 낫겠네요.,1
일본 이름 나오자마자 거른다 ㅅㄱ ㅋㅋㅋㅋㅋ,1
재미도 없고 감동도 없고 ..........,0
"현 한국에서 학폭에 대처하는법 : 1. 대놓고 가해자얼굴에 염산뿌리기, 2. 가해자 음식에 과량의 수면제 타기 3. 가해자가 폭력을 행사할때 칼로 찌르기",1
유이설도 운기중에 말할수 있네,1
즁력 반감킥!!!,1
딴건 모르겠고 ㅈ같은 그림체에 여캐인지 남캐인지 모를 옷이랑 얼굴은 왜 저따위냐? ㅋㅋㅋㅋㅋ,0
저능아 맞춤 웹툰,1
아 좋다고.,1
따로 먹으면 취향에 따라 맛있게 먹겠지만 이렇게 섞어 먹기엔 전혀 안 어울린단 말임,0
"앞선 화에서 말한 둥지는 55층, 이번화 제목에 나온 둥지는 52층, 이번화 내용에 나온 둥지는 50층",0
그게 왜 그렇개되는겨,1
아니 저 여캐 혼자 도서실 잠깐 들락거렸다가 사람이 바뀌는 묘사는 좀 어거지 아닌가ㅋㅋㅋㅋㅋ,0
나머지 5화들 다 5~6점 대 인게 개웃음벨이네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
짜스아 ㅠㅋ반가워요,1
뒤마 밥인데 왜 두려워함?,1
😊!!,1
진짜 개연성 ㅈㄴ없다,0
죄다 고아에 사고사에 생이별인데,1
배달왕이 아니라 마약왕임?,1
왜그랬는지알겠구나 하고 무릎을탁치게되네요,1
조심하세요.,1
작가님 초심 잃으셨네 분노의성좌가 왜여캐가 아니죠?,0
걍 ㅈㄴ재미없다,1
보는 내내 지능이 내려가는 기분이었다.,1
하ㅡㅡㅡ진짜 그래도 좀 봐주고있었는데 안되겠다,1
"그러나 이건 기존 캐릭터 몇몇의 디자인을 너무 많이 해쳤다는 의견으로 욕을 먹고 있으니, 작가님이 어느 정도 기존에 있던 그림체에서 다시 착안해 보시면 좋을 것 같습니다.",0
진짜 몰입이 하나도 안되고 나아질 기미도 안보이고 도저히 못보겠어서 여기서 하차..,0
"진짜 재수 성공하고 싶었고, 자기가 의지 없는 걸 알면 독학재수 학원이나 기숙 학원 들어갔겠지...7,8등급이 혼자 독서실 다니면서 인강만으로, 자기 의지로 성공하는 거 생각보다 어려움.",0
그림 더럽게 못그리네,0
예전 그림이 더 나은듯..,0
아니 시발 뒤마가 쿤 추격하는 장면은 진짜 선넘었다,1
뭔가..,1
치마갑옷 디자인 일본만화 고대로 베꼈네,0
작가가 입시랑 담쌓고 살아온건 맞는거 같음.,0
난여기까지다..,1
늘 같은거 하려면 그러고도 니가작가라고 폼잡는게 이해가 안간다.,0
남자 옷 배까는거 일본에서 유행임?,1
있을거야 호구되는거죠,1
설곽 경곽같은 영재고에서도 한자릿수 애들이 양학하는 과인데학벌지상주의 비판 작품인것 같은데 지금까지만 봤을때는 자료조사가 너무 안된것 같아서 몰입이 안돼요...,0
이름 부를때마다 오글거려서 못보겠다 지존이 뭐야 지존이...,0
담당자는 이거 안 말렸냐?,0
"잘 보고 있었는데, 그림 작가를 왜 바꿨는지 궁금하네요.",1
오랜만에 보러 들어왔는데 캐릭터 그림체나 채색이나 진짜 많이 달라졌네요..,1
아아아아아아아,1
지 맘에 안든다고 존내게 억까하다가 이 그림체가 더 낫다는 댓글 하나 올라오면 그냥 무조건 알바로 몰아가는 경계선능지 QUD신들 ㅋㅋ,1
욕할 필요도 없는 최악의 웹툰,1
하 그냥 영상 올리고 구독자 늘리면 되잖아,0
뭐지??,1
말하고 싶은게 도대체 뭘까 존나 역겹다,1
OOO거 중딩놈들이었구나,1
제발 더 미리보기 분량까지 연재하고 하차해라..,0
이번화는 유튜브시청하지않은 사람은 공감하기 힘든화일듯해요.,0
우리 플로라 돌려줘요--,1
작가 페미였네 ㅋㅋㅋ 그럼,1
작품에 애정을 가지고 세상을 널리 보는 눈을 키우시길..,1
나는 10년 전만 해도 덴마가 인생 웹툰이었다,1
뭔 낯짝으로 돌아옴? ㅋㅋ,1
가남스따일이냐.,1
덴마가 기억납니다...,1
뭐가 무모한데?,1
저 집은 돈이 썩어나냐..,1
첫 사기는 안타까운 사고지만 같은 사람한테 두 번 당하는 건 지능 문제임,0
난 이제 적응 했는데...,1
어째 김성모 따라 남깡여창으로 소재 찍어내는거 같은데 농담으로도 만신 아니니까 적당히 좀 했음 좋겠음.,0
에피소드 하나에 뭔 분량이 길어?,0
네이버에 돈줬음?,1
임한림 개이쁨..,1
여기 ㅋㅋㅋㅋ 쓸데없노,1
진짜 너희 같은 작가들.,1
그냥 봐.,1
정주행 중인데 진짜 너무 탄탄하다...,1
작가님 인간적으로 저게 어떻게 학생이에요ㅋㅋ,1
13인 죄인에 밤 부모가 있는데 밤이 왜 주인공(엑시저 후보)이라고 정해둠?,0
기승전결이 아니라 기승안드로메다인데?...,0
화산귀환은 웹툰화할거면 소설에서 쓸데없이 분량 늘리는거를 좀 합쳐서 내주면 안됐으려나..,0
다들 관심을 꺼야함,1
f=ma인데그것도 생각안하는 꼬라지가 엄,0
작품 유기왕,1
이거 청명이 걍 이겨버리면 그건 말이 안 되는데 그럼 진짜 뇌 빼고 보는 무지성이 되는거임,1
청명이 초절정정도 되려나,1
"박만사라고 너무 밀어주네,,박만사 붙어 있으면 일단 안보는데..",0
연재 이따위로하면서 광고 따로해서 받아쳐드시고 살만하나?,0
근데 독자라는 '친구'는 안중에 없음?ㅎㅎ,0
여기서 자른다고???,1
그림체보니 하차가답이다.,0
왜케 대사가 영어 직역한 느낌마냥 어색하냐,0
썸네일 압권이노 ㄷㄷ,1
먹은거냐...,1
분량이 짧은건 일주일에 몇개씩이나 올라오니깐 그런것같아요.....,0
이거 잘만 풀어서 보면 애니 많이본 사람만 알거다,1
그냥 전신불구로 합시다,1
알바가 사실이라니..,1
너무 짧은데..,0
혹시 약한 영웅?,1
다들 써도 여긴 안쓸줄 알았는데.....,1
전투력 높은 것들이 매일 게임만 해...,1
걔는?,1
"누가 4,5등급 하면서 8수까지 하냐..",1
"이건 원고료 + 독자들의 쿠키로 창출되는 수익을 직접 받는건데; 수많은 신인 작가들이 플랫폼에 등단하기 위해 얼마나 노력하는데 이건 솔직히 인플루언서이기에 그만한 성의도, 노고도 들이지 않는다고 밖에 생각이되네요.",0
장난하나...,1
내가 지금 뭘보고 있는거지...,1
이속도면 완결 날려면 최소 20년에서 30년이다,0
회가 거듭될수록 별점 올라가서 긴장했었는데 다시 떨어져서 너무 기분 좋다...,1
난 그림체 보기가 더 편해지고 매력이 생겼다고 보고..,1
