content,feedback_label
첫 사기는 안타까운 사고지만 같은 사람한테 두 번 당하는 건 지능 문제임,0
이딴건 광고도 하지마라 웹툰앱 들어오자마자 기분 더럽네 ㅇㅇ,0
하차,1
ㄹㅈㄷ,1
야 나가,1
덴마때문에 이 작가꺼는 못보겠다,0
만화계의 백종원 창렬,1
ㅋㅋㅋㅋ아니 양심없게 새로운 연재 시작하는 작가나 그걸또 올려주는 네이버나ㅋㅋㅋㅋ 진짜 👍,0
욕하면서봐주면 양가 용돈주는거밖에안되는데..,0
다들 관심을 꺼야함,1
보지마세요,1
이샛기거 보지 마라 여태 완결 제대로 낸 적이 없음; 난 바로 1점 박고 간다,0
또 시작이네,1
이쉐,1
노무현,1
저 마륜 강탈해가는 애가 주인공 조력해주는 공방주아이였구나ㅋㅋ,1
이제알았네.,1
그럼 이때는 과거 한 20-30년전 얘기같네,1
아니 마륜 뺏긴게 누가 봐도 사군자 장무원 대감인데 그 승지에 기어들어가서 마륜공방을 차렸다고?,1
햐 요즘세대 만화가였으면 바로 매장당하고 네이버 연재도 물건너갔을건데 역시 4050카르텔이 튼튼하긴 하다 ㅎ,1
으 그림체 퇴화했어 인체비율 왜저래,0
1화에 잠깐 댓글만 달러 들어옴 ㅋㅋㅋ완결 됐다는 소식 들리면 그때 다시 와서 상태 보고 정주행 하던가,1
해야지,1
헤헷!,1
결말로 갈수록 졸작 엔딩에 가까워질 작품 괜히 보다가 실망하지 말고 다들 다른 웹툰 보세요!,0
정말재미있네요(1점을 주며),1
"추잡한 인간이 그리는 추잡한 그림 덩어리, 너는 절대 만화작가가 아니고, 이거도 절대 만화가 아니다, 그림 쓰레기지",1
이게 대체 뭔 내용임?,1
일괄별점 없나 걍 0점주고싶은데,0
한번속으면 실수고 두번속으면 등신이고 세번속으면 공범이다,1
양영순 낙서는 절대안본다 ㅋㅋ,1
썸네일을 보고 나도 모르게 '이샠..' 라고 중얼거렸다.,1
어차피 완결 개박을 웹툰인걸 압니다.,1
사람 고쳐쓰는게 아니죠,1
이딴 인간 작품을 또 받아준 네웹 담당자도 제정신은 아닌거 같네,1
ㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁㅁ,1
흠..,1
뭐야,1
이거 별점이 왜이래,1
덴마 결말은 죄소한 교단과의 싸움으로 끝냈어야지 자기 사상을 넣으시면 어떻합니까?,0
이걸 연재 내주는게 더 큰 문제 아니냐??,0
조선은 이래서 안됨,0
성과로 판단해야지 모든 일들이 관성과 관계로 이루어짐,1
빠가 까가되면 이렇게나 무섭구나...,1
덴마가 기억납니다...,1
던 떨어졌냐...?,1
눕섭보고 선택한것 같음,1
1화에 해탈한이와 눈섭이 같음.,1
자기가 룬 훔쳤던,1
아니 무슨 양작가가 종교 지도자였다가 악마로 돌아선 사람이라도 돼?,1
용두 끝내주고 사미 끝내주는 일개 웹툰작가일 뿐이잖아.,1
미워하는 것도 정도껏이지,1
아 1점 안줬네 하고 들어왔더니 벌써 줬었네 할 일은 해야지 암,1
아 좋다고.,1
나는 너무 재밌다,1
500,1
근데이거무슨만화냐 별점은 매주주긴하는데,1
대중은 판단한다,1
고로 생각한다,1
진태야 반으로 줄여,0
어쩌겠어,1
다 작가 업보지 ㅋㅋ 유입된 새독자들도 악플보기 거북하겠지만 그 또한 작가의 작품이더라~,1
싫으면 댓글창은 피해야지,1
맞는 쪽에 여유가 있어.,1
덴바림들 달마견보면서 두부먹을듯,1
1점을 주기위해 다른 우주에서 아비가일들이 넘어온다!,1
니 업보야 ㅋ,1
원래 작품은 보고나서 1점박았는데 이제는 흥미도 안땡겨서 작품안보고 1점박는중,1
누가 별테함;; 왜 1점대가 아닌;,0
이번만큼은 모든 화 별점 1점을 목표로,1
노잼,0
그냥 순수하게 재미없는데?,0
이제 댓글들도 쉴드가 많아지면서 사람들끼리 싸우네,1
이러면 안되는데...,0
아니 냉정히 봐도 내용이 매끄럽지도 않고 뭔내용인지 모르겠다 싫어서 1점 주는게아니라 진짜 디럽게 재미가없는데...,0
이거 슬슬 완결 날 때 된거같은데?,0
지금 후반부야,1
뭐고?,1
니 어케 이걸로 돈벌어먹고사노 ㅋㅋ 니도 이쯤하면 대단하다 ㅋㅋ,1
네이버는 작가 관리 안하냐?!,0
1점을 주는 것으로회장님 은혜에 보답한다,1
뭔지 모르겠고 1점 달러 옴,1
1점,1
대체 무슨 내용이며 대사가 이렇게 매끄럽지 않은건 뭘까..,0
다른걸 다 떠나서 주인공이 매력이 없네.,0
뭐 알려줘도 불만 도와줘도 불만.,1
온종일 불만불평이네.,1
별점달러왓다.1점 무지성 투하,0
이 양반 업적이 대단해서 평점 주는거 귀찮아하는 사람들도 꾸준히와서 별점 주고감 ㅋㅋ,1
순수하게 재미가 없다.,0
미안하다,1
양작가,1
근데 재밌긴하네,1
떡밥이 아닌 똥밥 스토리 이해도 안돼고 뭘하려는지 알빠노님 덴마를 그따위로 끝내놓고 염치없이,0
1,1
1. 진심어린 사과2. 덴마 및 여러 만화 마무리 3. 실수에 대한 반성 4. 재발 방지책 이런 간단한걸 못하니까 덴경대가 화나지,0
난 모든 화 10점 준다 난 정말 재밌다,1
다 봐놓고 1점 주는것 한심하다,1
이걸 볼지.,1
모르겟지만 니가 독자들 상대로 밥 처벌어먹고 살면 제발 본분을 다해라.,0
개같이 마무리 짓지도 않고 먹튀하지말고.,0
양아치도 아니고,1
넘 잼따 ㅋㅋ 덴마도 솔직히 잼게봄,1
1점 주러 왔습니다,1
니들 그거 아냐?,1
덴마 에피소드 몇개 뽑아서 만화영화 제작한단다..,1
그 어디더라,1
퇴마록 만든곳에서,1
음..,1
이번 화 보고 안심하고 떠납니다,1
양영순이는 더 이상 덴마와 같은 명작을 못만들것이라는 확신ㅇ 생기네요,1
혹시나 이 웹툰 달마건이 덴마급의 멋진 서사를 만들면 어떨까 걱정하면서 봤습니다,1
혹시나 또 기대감이 생길까봐,1
근데 이번화 보고 확신합니다,1
양영순이 더 이상 좋은작품 못만듭니다!!,0
안심하고 떠닙니다 믓시엘!!,1
오오옵오오옵 1점 우마이,1
1점 주러왔다 양가야,0
시람들이 찬양하고 떠받들어줄때도 자기가 질려서 귀족자리박차고 떠났던사람인데 지금은 길거리에서 계란맞는상황에 꿋꿋하고 꾸준하게 작품 완성할수있을지가 의문이다,0
원래 제일 무서운게 까로 돌아선 빠,1
솔직한 감상평은 설정도 대사도 세계관도 유치하고 촌스럽기 그지없음,0
요즘에 이런걸 짜친다고 표현 하던데,1
딱 그 모양새예전 천일야화 덴마 초반까진 재밌게 본 기억이 좀 있어서 혹시나 하고 몇편 봤는데 위에 상술한 이유로 몰입도 안되고 앞으론 보러 올 일 없을 듯,0
중독은 무섭다믓시엘....,1
"양영순, 역시 보통놈이 아니야.",1
할것도 없고 심심해서 1점 누르고 가욧~,1
제목은 달마건인데 왜 DG임?,0
달건이임?,1
김성모 작가님 1점원정대는 장난반 재미반 이였는데 여기는 진짜 원작 팬들이 빡쳐서 준다는거임 ㅋㅋ,1
이것도 초중반 맛깔나게 뽑아대다가 클라이막스때 휴재 존나게 하게 결말 대충 짓고 갈거임.,0
최애의 아이 작가 처럼 말이지,1
그림 왜 그림?,1
어차피 다들 보지도 않고 별점 1점주려고 내리는데?,1
이거 몇화쯤 되면 지각이랑 휴재 남발할지 기대되네,0
덴마 말아먹었으면 뭐 은퇴라도 해야 하냐?,1
그래야 끝이 나는거냐?,1
진짜 죄다 정상이 아님.,1
그만좀 징징거려라.,1
세상에 나오면 안되는 작가.,1
1점 고고,1
오늘도 아낌없는 1점을...,0
네이버에서 왜 받아준걸까?,1
당신에겐 아낌없이 드립니다.,1
1점,1
감히 독자들을 기만해?,1
별점 0점은 없나요,0
진작 목을 벨것이지,1
독자를 뒷통수친 그 유명한 분이군,1
웹툰본지 10년넘엇는데 별점1점주러 찾아오는던 이게첨이자마지막..,0
ㅋㅋㅋ 평생 조리돌림 당하다 연재 끝나라 ㅋㅋㅋ,1
캬캬캬캬 별점 떨어진다 ㅋㅋㅋㅋㅋ,1
약물 중독에 고완영 이면 쟤는 12 우주의 아비가일의 후손인 가,1
또약쟁이야?,1
덴마는 재미가 있었어.,1
이건 재미가 없는데?,0
당연하지.,1
덴마 세계관은 시작부터 그 이전에 쌓인 게 얼마였는데.,1
이건 정말 너무나도 차이난다.,1
엣다 일점 받아라~~~,1
칭창총,1
ㅋㅋ어떻게든 초반부 질질끌리니까 스킵하려고 장면 대사 욱여넣고 애쓰네 댓글도 아까움ㅅㄱ,0
쥐새끼 요번에도 1점이다! ( 마지막 대사 인용),1
달마건 단행본이 하루 속히 나오면 좋겠네요.,1
다른별명 올라옴,1
재밌는데,1
텍스트가 너무 많고 이야기 진행이 더디다,0
여기서 하차,1
날두애미급,1
컷 진행이 난잡해서 이야기 알아먹지 못하게 만드는건 여전하구만,0
이러다 사람하나 죽어야 만족할건가...,1
"한번 1점은 우주 끝까지, 발락의 방식대로!",1
독자들 우롱도 한두번이어야지,0
양심이 있냐,1
혹시나 만화보는 흑우들 있을까봐 들어왔는데 다들 나랑 같은 마음이라 다행이다.,1
이사람 만화 보지 마세요.,1
결국 막판에 독자들 통수 거하게 치고 빤쓰런합니다,0
참 세상에 OOO들 많네.,1
남 욕하는데 인생낭비하지말고 니들 인생을 살아라.,1
진심 루저같아 보인다.,1
오 이제 슬슬 볼만한거 같기도 하긴 무슨 별점 1점주고갑니다,0
역시 이설정 저설정 갖다붙이는 정신없는 전개.,0
대단한 세계관 하의 치밀한 설정과 떡밥을 기대하게 만들어놓고,1
나는 덴마를 안 봐갖고 모르겠지만 너희가 용두니미 양가놈이라고 하고 1점 주는 이유가 있겠지.,1
근데 이게 생각이 짧은게 이럴수록 작가를 도와주는겨.,0
김성모 작가 돌아온 럭키짱 때도 1점 수호대 있었는데 타격이나 받디?,1
오히려 작품 잘 끝내고 차기작까지 냈지.,1
근데 걍 덴마나 제대로 진득하게 했으면 원나블 견주어도 모자라지 않았을텐데 굳이 새 세계관 짜가면서 완결도 안 낼 연재를 하는지 모르겠다,0
휴재 ㅈㄴ 오래 해도 볼 사람은 끝까지 다 봤을텐데 어영부영 헛소리 연발로 사실상 연중해놓고 끝이라면 끝인가 싶고 참,0
믓ㅅ1엘,1
얘 인터뷰할때 새 작품 연재할거고 초반 욕은 감수 할거며 시간지나면 여론 돌아오겠지 식으로 얘기 하지 않았나? ㅋㅋ,1
해봐 끝까지 테러해줄게 그만큼 난 덴마에 진심이었다,1
땋은 머리가 사람 목 벨때 인원수 안맞음.,0
총 인원 7명이면 본인+의수한 애 빼고 5명 베어야하는데 6명임.,0
양가놈아 일점주는것도 요번까지다 재미도 없고 이것도 몆년 질질싸다가 마무리도 흐지부지 할거니까 이젠 관심도 안주련다,0
다신 만나지 말자 캬약퉷,1
"사바하, 양가 죽어!",1
세상엔 이런사람도 저런사람도 있는거지.,1
양영순 작가가 맺음이 약한 인간이라고 해도 그러려니 받아들여.,1
어차피 재미로 보는건데 연재하는 동안 재미있었으면 된거지 과거 작품가지고 끝을 못맺었니 뭐니 기만이니 그러면서 현재 새작품 연재하는 사람 구박하지 마라.,1
흑흑 마지막도 찍 쌀걸 알지만 치사하게 왜 재미있긴 ㅈㄴ 재밌는거냐..,1
이럴거면 재밌지 말든가..,1
요즘 좀 노잼 같으면 개추,0
뭐야 별점이 왜이리 높아 이 xx,1
팩트는 덴마보다 댓글수나 조회수가 비교도 못할정도로 떨어졌다는 거고 이게 양영순 작가 인생의 고점이다..,1
더는 반등은 없을거고..,1
결국 서서히 잊혀지겠지,1
봐도봐도 그림 참 잘그린다~,1
평범한 인체가 아니라 본인만의 데포르메가 존재하고 그 틀에서 벗어나지 않는다는게 신기함,1
아..,1
회가 거듭될수록 별점 올라가서 긴장했었는데 다시 떨어져서 너무 기분 좋다...,1
돌럭은 쇼미더 럭키짱으로 만회했는데 이 양반은 과연 어찌될런지,1
10점,1
그만좀 올려라,0
ㅋㅋㅋㅋㅋㅋ 누들누드까지가 딱좋았네,1
그냥 누들 누드나 그려라.,1
니 수준은 그게 딱임.,1
재미도 개 조토없는 이 만화하려고 덴마를 포기했어?,1
아휴 1점 놓칠번했네,1
별점 정상화 되어버리잖아~~ 3점 밑으로 쭉 가자고,1
애쓴다 ㅂㅅ,1
아직도 연재함??,1
응1점,1
미립ㅎ기 없노 ㅋㅋ,1
실드러들은 열등감 있는 것 같다...,1
하긴 이해간다.,1
독해력도 없어 스토리 이해하는 능력도 없어 인생에 업적이 양영순 빠는 것 밖에 없으니.,1
계속 그렇게 살아.,1
손 잘린 탕개가 가족애기에 왜 발끈하나 햇는데 전에 저거 봐줫다가 큰일나서 저래된거네,1
3점 방어선을 지켜라!!!,1
거 작가가 작품 유기할 수도 있지양영순 파이팅,1
믓시엘,1
악플 운운하는 애들이 간과하는 건 지금 작가 까는 사람들 과반수가 작가 광팬이었던 사람들이다.,1
그저 재미로 까는거라고 몰아가기 전에 악플이라고만 몰아가기 전에 뭐 때문에 그 팬들이 돌아섰을지 생각이라도 해봐라,0
별 0.5나 0이 필요해...,0
내용 안보고 1점.,1
다음주에 만납시다.,1
오 무료보기 풀리자마자 2점 입성 개추 ㅋㅋㅋㅋㅋㅋ,1
작가님 나 진짜 ㅈㄴ 궁금해서 물어보는데덴마처럼 조질거야?,1
플루타크 영웅전처럼 조질거야?,1
아 혹시 모르는 분은 덴마가 처음이 아니에요,1
한따까리 하는 애 맞긴 한가보네,1
안녕하세요,1
요즘 웹툰을 안 봐서 연재 시작했다고 해서 찾아 왔습니다.,1
안 보고 별점 1점 주고 가요..,1
연재 그만 두는 것은 욕먹을 짓 아니에요,1
그런 작품이 많은 것도 대 부분이 중간에 관두는 것도 욕먹을 짓은 아니에요 모르는 척하고 대충 버리고 아닌 척하고 다시 다른 것 하는 것이 욕 먹을 일이에요,0
당연히 안보고 별점 1점 주는 곳 찾아 있으면 별점 주고 가요,1
혹시나 보는 분들 지금 안 보는 것이 맞아요,0
집합,1
퉤,1
난 까는 사람들이 그저 재미로 핑계거리 찾아서 까는거라고 하는 사람들이 이해가 안된다 덴경대 소리까지 들어가며 타 만화 팬들도 한 수 접던 팬덤이 충성하던 팬덤이 그저 재미로 돌변해서 단체로 까는거라고 진심으로 그렇게 생각하는건가,1
잔짜 여기 악플넘들은 요상한게 애정이 깊어 상처주고 싶은 떠난 연인같으,1
네 양작가님 한티 신작 사랑하고프니 사과라도 한마디 해달라고 아우성인데 한마디 해주쇼!,0
미안하다,1
이번에는 실망시키지 않겠다.,1
난중에 거짓말이라고 해도 믿어주고 싶은게 팬심이오,1
아직도 연재를 하고 있다니대단한데,1
"사바하, 똥 쌀 작품 왜 그려?",1
ㅏ악튜ㅔ,1
인간은 다른사람을괴롭히는데에 즐거워하죠,1
그리고 괴롭히기위해 핑계될것을 찼습니다,1
왜그런짓을했는지는 생각하지않습니다,1
너무무섭다 ㄷㅡ,1
님들진짜 왜그러는건가요,1
이해가안되네,1
근데 일일퀘가 아니라 주간퀘아니냐?,0
별점주기위해 한 주 열심히 살았다!!!,1
1점 일일퀘스트 완료,1
퇴물,1
꼬와서 안보고 1점만 주는중 ㅋㅋㅋ 별점 주는 것도 내 자유잖아~~~,1
아 뭔가 찝찝하더라니 별점을안줬구나,1
이번편은 좀 이해하기 어려운데.,0
빌드업 구간인가,1
내용은 모르지만 1점주고 싶어서 메다닥 달려왔습니다.,1
3의 벽을 무너뜨렸다,1
내용이해되는 사람 손??,1
악플러 개많네ㅜ,1
와,1
어허 벌점이 너무 높다.,0
더 숙이도록..,0
어딜 꼿꼿하게 서 있는가.,1
3이란 숫자에게 미안하지도 않은가.,1
혹시나 해서 보고있긴한데 뭔말 하고 있는지 하나도 모르겠다.,0
이건 불친절을 떠나서 작품의 화법에 문제가 있다는거.,0
전 작품들도 이정도는 아니었는데 더 심해진듯.,0
진심 한번 생각좀 해봤으면 좋겠다.,0
흠..,1
양영순인거 빼고 봐도 이해도 안되고 재미도 없는데?,0
3점넘었네,1
별점주는놈들 정신안차리냐?,1
뭔 말인지 모르겠다.,0
그냥 그럴 싸한 말만 하고.,1
사바하~사필귀정 1점 나와라!,1
웹툰보다 댓글이 더 재밌는 웹툰 ㅋㅋ,1
차라리 동생이 대리 시험 한번 봐주지 ㅋ,1
정해인 좀 닮은듯,1
그림체 기안삘나서 뭔가하고 봤는데 하차함,1
사랑하는데 조건이 많기는 이새끼야,1
아오 ㅋㅋㅋㅋㅋㅋ,1
근데 진짜 28살에 저지랄이면 엄마입장에선 저래말해도 보살인데 ㄹㅇ 많이참아준건데,1
작가님 그림체도 너무..,1
그렇고 뭐 교육제도 꼬집고 싶으신건 알겠는데 가래도 자료조사는 좀 하셔야돠는거 아닌감..,0
현실적으로 말이 안되지 않나..?,1
군대에 간 사람이 멀쩡히 학교를 다닌다는게 파악이 안된다고?,1
헐 주위에 입시 낭인 한 명도 없나 댓글들 신기하네..,1
저런 사람들 꽤 있음 저 사람들이 멍청하고 공부를 안해서 8수를 하는게 아니라 입시를 핑계 삼아 인생을 회피하는거임,1
입시낭인 고시낭인 공시낭인 등등...,1
몇 년 증발하는거 순식간임,1
생각보다 저런 인간들 많음,1
8수는 좀....,1
공무원 시험을 보게 하지,1
어떤 미친 부모나 학생이 8수를 하냐,1
