no,appId,episodeId,userName,content,score,at,M_Label,M_Score
143,832336,2,jhu,이게 뭐지,-1,2024-09-30 21:39,clean,0.54
143,832336,2,jhu,뭔가,-1,2024-09-30 21:39,clean,0.55
143,832336,2,jhu,느낌이 복잡해..,-1,2024-09-30 21:39,offensive,0.63
143,832336,2,jhu,아..,-1,2024-09-30 21:39,offensive,0.49
143,832336,2,jhu,ㅏ..ㅏㅏㅏ,-1,2024-09-30 21:39,offensive,0.58
144,832336,2,안형근,"은혼을 비교하네 ㅋㅋㅋㅋ 적어도 특정한 시대와 배경, 인간을 초월하긴 했으나 한계가 분명한 주인공인 만화인데 제 4의 벽건드리는 것 빼고 뭐가 비슷함..ㅋㅋㅋ",4,2024-09-30 18:57,offensive,0.49
145,832336,2,kss,ㅋㅋㅋㅋㅋㅋㅋㅋ,3,2024-09-30 17:47,hate,0.71
146,832336,2,무한드라곤,저작권은 이미사라진지 오래야..,1,2024-09-30 16:41,offensive,0.66
147,832336,2,비모,근데 이 작품에 왤캐 진지하게 구는거지?,-2,2024-09-30 16:00,offensive,0.71
147,832336,2,비모,걍 가볍게 보기 좋은 뇌절개그만화인데 이 만화 하나에 요즘 한국웹툰 전체를 싸잡아 수준이 낫다니 등 이러고 있는게 어이없음,-2,2024-09-30 16:00,hate,0.56
148,832336,2,로세빛,ㅋㅋㅋㅋㅋㅋㅋ 아 진짜 너므웃기다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3,2024-09-30 15:31,clean,0.4
149,832336,2,뉴클리어,애들아 은혼이라 생각하고보면되지,8,2024-09-30 13:08,clean,0.77
149,832336,2,뉴클리어,뭘 그리 진지잡수는것마냥 진지빨고보냐 ㅋㅋㅋㅋ 로판까지 등장 지리네,8,2024-09-30 13:08,hate,0.78
150,832336,2,마와,ㅈㄴ웃긴ㄴ뎈ㅋㅋㅋ별점와이라놐ㅋㅋㅋㅋㅋ 아 작가 딱밤 개마렵네,3,2024-09-30 12:36,hate,0.85
1,832336,8,MASTR,각성 이유 개하찮네 ㅋㅋㅋ 능력치 제한해둬서 힘이 약했었다니,0,5일 전,offensive,0.58
2,832336,8,unknown,진짜 이런걸 성인되서 그린다는게 믿기질 않음,0,2025-04-20 01:52,offensive,0.76
3,832336,8,오동이 단풍이,오.,0,2025-03-01 01:24,clean,0.75
4,832336,8,tae,그림채가 풍부하고 맛있어요ㅎㅎ,0,2025-02-26 23:56,clean,0.8
5,832336,8,rkoe35,와,0,2025-01-06 15:17,clean,0.7
6,832336,8,szi,주인공이 보스를 죽일수 있었던건 보스의 능럭이 강함,0,2025-01-06 01:10,offensive,0.63
6,832336,8,szi,능력보다 버프능력이 더커서 그런게 아닐까요?,0,2025-01-06 01:10,offensive,0.65
6,832336,8,szi,강항은S 버프는SSSSSSSSSSSSSSSSSSS,0,2025-01-06 01:10,hate,0.9
7,832336,8,ais,아 맞네,2,2024-12-25 21:47,offensive,0.39
7,832336,8,ais,어쩐지 별로 먼치킨이 아니드라고,2,2024-12-25 21:47,offensive,0.58
8,832336,8,현재진행형,성좌녀 왜케 귀여움ㅋㅋㅋㅋ,0,2024-12-20 13:52,clean,0.76
9,832336,8,Aither,오랜만이궭궭,1,2024-12-17 22:45,offensive,0.63
10,832336,8,jsm,대사 수준이나 스토리나 유치함의 극치를 달리네 ㅋㅋ,-1,2024-11-17 18:39,offensive,0.6
11,832336,8,ies,후자케루나??,2,2024-11-17 15:35,clean,0.39
11,832336,8,ies,음...,2,2024-11-17 15:35,offensive,0.71
11,832336,8,ies,왠지 죽어서도 죽지못하고 한나라의 전통악기가되버린 청년의 한 대사같은데...,2,2024-11-17 15:35,offensive,0.49
12,832336,8,개복치와 오징어,특이한데 병맛이어서 재밌음 ㅋㅋㅋㅋ,8,2024-11-16 20:58,offensive,0.57
13,832336,8,자두탱,ㅋㅋㅋㅋ,1,2024-11-15 21:25,hate,0.59
14,832336,8,2se,유도리 나이; 유도리 없음후자케루나 ; 웃기지마,3,2024-11-15 18:31,offensive,0.76
15,832336,8,zaz,주먹의 대화,2,2024-11-15 14:26,offensive,0.54
16,832336,8,라피스 라즐리,이름이 웃기지마 ㅋㅋㅋㅋㅋ 작명센스 재밌넹 ㅋㅋㅋㅋ,2,2024-11-15 11:42,offensive,0.58
17,832336,8,jkdd****,빌드업이라는게 존재하는 웹툰이었다는게 놀랍다,3,2024-11-14 08:38,offensive,0.71
18,832336,8,xor,아니 작가님 왜 이번 등장인물은 구멍이 아닌거죠,1,2024-11-13 23:33,offensive,0.68
19,832336,8,지식고양이,혼란하다 혼란해.,2,2024-11-13 16:48,offensive,0.53
19,832336,8,지식고양이,혼세마왕도 이건 감당 못할듯,2,2024-11-13 16:48,offensive,0.49
20,832336,8,dar,자 추리 들어갑니다,-1,2024-11-13 15:46,offensive,0.63
20,832336,8,dar,주인공은 0.000~~1%의 힘만 썼죠?,-1,2024-11-13 15:46,offensive,0.62
20,832336,8,dar,그렇게 한계치를 정하며 싸우다보니 성장하고 유도 리나이와도 싸울때 성장한겁니다.,-1,2024-11-13 15:46,offensive,0.62
20,832336,8,dar,그래서 원래 100%일때 힘이 100 이라서 1만큼 성장하면 101이죠?,-1,2024-11-13 15:46,offensive,0.62
20,832336,8,dar,그런데 (0.0000~1+1)×1000~~= 100+1000~이 되는 식인겁니다!,-1,2024-11-13 15:46,hate,0.71
20,832336,8,dar,그러므로 한계치를 정하고 성장하다 본래성장치로 돌아오면 본래 힘의 주인이던 탑의 주인까지 바르는거죠!,-1,2024-11-13 15:46,offensive,0.55
21,832336,8,wld,대화(물리),2,2024-11-12 18:53,hate,0.5
22,832336,8,이유령,나이나이야..,0,2024-11-12 00:07,offensive,0.47
23,832336,8,fiv,브금 왜 들리지?,1,2024-11-11 07:45,offensive,0.63
24,832336,8,비올레,???:,0,2024-11-11 07:19,offensive,0.7
24,832336,8,비올레,그걸 믿냐..,0,2024-11-11 07:19,offensive,0.73
25,832336,8,파가니니,그것이 바로 바디 렝귀지다!,0,2024-11-11 01:05,offensive,0.6
26,832336,8,조응오,스구 시누조 = 바로 죽을 거다,1,2024-11-11 00:28,hate,0.96
27,832336,8,힐도 딜도 잘 넣어줌,좀만 더 더운곳으로 가자,0,2024-11-10 20:23,offensive,0.48
27,832336,8,힐도 딜도 잘 넣어줌,대충 히토○라던가 탑○이라던가,0,2024-11-10 20:23,offensive,0.58
28,832336,8,ale,저게 대화라는 거야 '주먹의 대화',0,2024-11-10 20:23,hate,0.78
29,832336,8,EX,7928,0,2024-11-10 19:24,clean,0.74
30,832336,8,lucky13,어 반갑다 '거짓말하지마'야.,1,2024-11-10 19:16,hate,0.92
31,832336,8,정하는중,???:,0,2024-11-10 19:04,offensive,0.7
31,832336,8,정하는중,아 제가 선빵쳤다고요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-11-10 19:04,offensive,0.52
32,832336,8,DKTP,?? :,0,2024-11-10 15:48,offensive,0.47
32,832336,8,DKTP,주먹의 대화,0,2024-11-10 15:48,offensive,0.54
33,832336,8,epil****,스구시 누조 = 누구시조?,2,2024-11-10 13:38,hate,0.93
34,832336,8,nin,이게 진정한 대화(물리)지,1,2024-11-10 12:15,offensive,0.54
35,832336,8,김지한,아 두번째 이동 과정 변태 빼고 재탕한거 꼴받네;;;;,2,2024-11-10 12:10,offensive,0.71
36,832336,8,타나캣,너무 무지성으로 봤나봨ㅋㅋㅋ,0,2024-11-10 11:28,clean,0.5
36,832336,8,타나캣,첨엔 그냥 성좌니까 댕 쎈 거구나 했는데 지금보니 힘을 제한했었구낰ㅋㅋ,0,2024-11-10 11:28,hate,0.54
37,832336,8,dur,근데 뭔가,1,2024-11-10 11:11,clean,0.72
37,832336,8,dur,엔딩 아 ㅅ벌 꿈 엔딩일것같아,1,2024-11-10 11:11,offensive,0.61
38,832336,8,lgw,0.000001확률로 99강 성공,0,2024-11-10 10:46,clean,0.49
39,832336,8,익명,탑의 주인 하는말 하나도 틀린거 없는거같은데ㅋㅋ,1,2024-11-10 10:45,clean,0.79
40,832336,8,lgw,66666년만에 회귀하기,0,2024-11-10 10:44,offensive,0.47
41,832336,8,hio,아닠 0.000001%여도 센데 100%면 얼마나 센거야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2024-11-10 09:53,hate,0.87
42,832336,8,dun,천마 단전에 있던 커다란게 미드로 갔네...,0,2024-11-10 09:29,offensive,0.65
43,832336,8,bai,아 ㅋㅋ 선빵 쳤다고,0,2024-11-10 08:53,hate,0.77
44,832336,8,싸노라면,대화(폭력)수단(전기톱 이지만 네이버라 생략),0,2024-11-10 08:30,hate,0.59
45,832336,8,joo,예에ㅔㅇ에!?,0,2024-11-10 08:22,hate,0.87
45,832336,8,joo,?,0,2024-11-10 08:22,offensive,0.46
46,832336,8,cho,kira: 마chㅡ다!,0,2024-11-10 08:21,hate,0.9
46,832336,8,cho,바카야로!!!!!,0,2024-11-10 08:21,hate,0.47
46,832336,8,cho,다레요 웃테이루!!!!,0,2024-11-10 08:21,clean,0.67
46,832336,8,cho,'후사 케루나!!!!!',0,2024-11-10 08:21,clean,0.45
47,832336,8,브루아리,주먹의 대화,-1,2024-11-10 07:02,offensive,0.54
48,832336,8,김말랑콩떡,천마 ㄹㅇ 가슴라인 개이쁘다,0,2024-11-10 06:31,offensive,0.5
49,832336,8,Khan,몸으로하는 대화잖아.,0,2024-11-10 04:32,offensive,0.52
49,832336,8,Khan,남남과 남녀의 대화는 차이가있단다.,0,2024-11-10 04:32,offensive,0.64
50,832336,8,투마미,.,0,2024-11-10 03:39,hate,0.52
51,832336,8,oho,???:,0,2024-11-10 01:16,offensive,0.7
51,832336,8,oho,인사해.,0,2024-11-10 01:16,hate,0.66
51,832336,8,oho,내 주먹의 이름이 대화야,0,2024-11-10 01:16,offensive,0.52
52,832336,8,nya,후자 케루나 ㅈㄴ 어이터지네 ㅋㅋㅋ,0,2024-11-10 00:59,offensive,0.7
53,832336,8,배곯은고냥,ㅋㅋㅋㅋㅋ,0,2024-11-10 00:33,hate,0.72
54,832336,8,알노에,막컷 왜 귀엽냐ㅋㅋ,0,2024-11-10 00:19,clean,0.83
55,832336,8,ceo,물리도 대화야^^,0,2024-11-10 00:09,offensive,0.71
56,832336,8,김스카이,아니 버거빵좀 돌려놓으라곸ㅋㅋ,0,2024-11-10 00:08,offensive,0.71
57,832336,8,rol,이 웹툰의 장점-스토리 전개가 독특함,1,2024-11-09 23:52,clean,0.68
57,832336,8,rol,-분량이 엄청나게 많아서 이야기가 질질 끌리지 않으며 한 화에 보스가 한 마리(?),1,2024-11-09 23:52,clean,0.68
57,832336,8,rol,씩은 나옴,1,2024-11-09 23:52,offensive,0.54
58,832336,8,노동열매,병맛만화 중에 작화 제일 좋은듯 ㅋㅋ,-2,2024-11-09 23:34,offensive,0.7
59,832336,8,jm,후자캐루나...,0,2024-11-09 23:29,offensive,0.64
59,832336,8,jm,또 말장난.,0,2024-11-09 23:29,hate,0.61
60,832336,8,검탄곰,분노의 군주가 외치다:후자케루나(장난치지마,1,2024-11-09 23:27,hate,0.48
61,832336,8,둘,후자케루나!!!,1,2024-11-09 23:19,offensive,0.54
61,832336,8,둘,가루☆바나나~,1,2024-11-09 23:19,offensive,0.46
62,832336,8,썰매타는 니코세이,후자 케루나: 웃기지마,1,2024-11-09 23:17,offensive,0.66
63,832336,8,김민기,작가님 초심 잃으셨네 분노의성좌가 왜여캐가 아니죠?,0,2024-11-09 23:13,hate,0.76
64,832336,8,cha,헤으응 천마눈나,110,2024-11-09 23:11,hate,0.9
64,832336,8,cha,더워하는거 개좋아,110,2024-11-09 23:11,clean,0.67
65,832336,8,김민기,???:,0,2024-11-09 23:11,offensive,0.7
65,832336,8,김민기,탑의주인의공격을 어떻게 버티셨나요??????:,0,2024-11-09 23:11,clean,0.52
65,832336,8,김민기,행운의 동전이였다,0,2024-11-09 23:11,clean,0.56
66,832336,8,shi,???:,0,2024-11-09 23:07,offensive,0.7
66,832336,8,shi,이런씬에선 대화 하기전에 몸으로 해결해야 재미있거든~,0,2024-11-09 23:07,hate,0.67
67,832336,8,wwl,??:,0,2024-11-09 23:01,offensive,0.47
67,832336,8,wwl,원래 이럴 생각이였어.,0,2024-11-09 23:01,offensive,0.54
68,832336,8,보리빵,천마 한자 왜 제대로 씀?,1,2024-11-09 23:00,hate,0.49
69,832336,8,lee,왜 저 성좌 여캐민 가장 진심으로 그리시는지ㅋㄱㅋ 진짜 이쁘긴한데,1,2024-11-03 01:08,clean,0.76
70,832336,8,min,왜 이런거에 복선이 있던건데ㅋㅋ,1,2024-11-02 23:49,clean,0.53
71,832336,8,yul,전편이랑 다르게 이번에는 주인공 멀쩡하게 이동하넹,1,2024-10-27 08:33,offensive,0.5
72,832336,8,김우현,대화하고 있는데???,1,2024-10-22 06:09,offensive,0.57
72,832336,8,김우현,몸의 대화!!,1,2024-10-22 06:09,hate,0.88
73,832336,8,메피스토펠레,분노의 성자 이름이 후자 케루나ㅋㅋㅋ 일본어잖아,1,2024-10-13 19:32,hate,0.65
73,832336,8,메피스토펠레,이거 잘만 풀어서 보면 애니 많이본 사람만 알거다,1,2024-10-13 19:32,clean,0.69
74,832336,8,슈니찌,아예 뇌절 웹툰이걸 감안하고 보니까 왜 꿀잼이 되는건데? ㅋㅋㅋㅋ,2,2024-10-13 12:42,hate,0.61
75,832336,8,후지와라 치카,후자케류나 한국어로하면웃기지마?,1,2024-10-12 23:41,offensive,0.6
76,832336,8,별명,몸의대화,1,2024-10-11 23:35,offensive,0.66
77,832336,8,셀러,천마가 정실이다 ㅅㅂ,1,2024-10-10 14:06,offensive,0.62
77,832336,8,셀러,오늘부터,1,2024-10-10 14:06,clean,0.49
78,832336,8,sb95,버거빵 데워져서 더 맛있겠네 ㅎㅎ,2,2024-10-09 16:59,clean,0.84
79,832336,8,호두왕자,유도리 너무 있는데스...,1,2024-10-07 14:38,clean,0.47
80,832336,8,규비호,대화 근데 이제 몸을 곁들인,2,2024-10-06 21:13,offensive,0.47
81,832336,8,규규,?,0,2024-10-06 15:46,offensive,0.46
82,832336,8,ksy,졸라재밌네,2,2024-10-06 15:19,clean,0.72
83,832336,8,노현질노가다,대화(물리),2,2024-10-06 12:59,hate,0.5
84,832336,8,sdfafgdhjjj,저능아 맞춤 웹툰,-3,2024-10-06 12:19,hate,0.96
85,832336,8,uzma****,아 뭐지,0,2024-10-06 10:30,clean,0.75
85,832336,8,uzma****,뇌절인것 같긴한데...,0,2024-10-06 10:30,hate,0.65
86,832336,8,kbk9****,데드풀같은 느낌으로 주인공설정 딱좋누,2,2024-10-06 07:40,clean,0.88
87,832336,8,ksj3763,좋아.,2,2024-10-06 02:09,clean,0.42
87,832336,8,ksj3763,명분이생겼어,2,2024-10-06 02:09,offensive,0.55
87,832336,8,ksj3763,나이스 유도리 나이.,2,2024-10-06 02:09,clean,0.53
88,832336,8,par,작가의 말이 가관인데?,2,2024-10-06 01:28,offensive,0.57
89,832336,8,qkqh****,이 집 뇌절 잘하네,3,2024-10-06 01:06,hate,0.91
90,832336,8,kun,어쩐지 유도녀랑 싸울때 너무 약하더라.......,425,2024-10-05 23:33,hate,0.74
91,832336,8,kun,웅장한 전투 음악 ㅇㅈㄹ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2024-10-05 23:28,hate,0.8
92,832336,8,오계윤,잘보고가요,2,2024-10-05 23:27,clean,0.48
93,832336,8,희망봉,"마치 A4紙 두세장은 있어야 풀 물리학 문제를,서너줄로 풀어버리는 천재의 수를 보는 느낌?",2,2024-10-05 23:27,hate,0.89
93,832336,8,희망봉,후속편이 더뎌서 서운,2,2024-10-05 23:27,offensive,0.66
94,832336,8,핵불닭214,등장인물들 이름 꼬라지 봐라ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4,2024-10-05 23:13,hate,0.93
95,832336,8,국잡,진짜 간만에 뇌빼고 보기좋은 웹툰 생겼다 ㅋㅋㅋㅋ,236,2024-10-05 23:08,clean,0.63
95,832336,8,국잡,아 묵혔다 볼걸,236,2024-10-05 23:08,offensive,0.59
96,832336,8,hys1****,벽이 없어 ㅋㅋㅋㅋ,4,2024-10-05 23:05,offensive,0.6
97,832336,8,금촌,재밌네,4,2024-10-05 22:42,clean,0.64
98,832336,8,이도원,ㅋㅋㅋㅋㅋ아 미친 나 이런거 너무 좋아,119,2024-10-05 22:37,clean,0.64
99,832336,8,키밀,몸의대화=폭력 ㅋㅋㅋㅌ,4,2024-10-05 22:37,hate,0.78
1,835801,1,oo****,댓글 개재미있네,0,2시간 전,clean,0.55
2,835801,1,brea****,이 작가 작업 절대 보면 안됨.,0,11시간 전,offensive,0.6
2,835801,1,brea****,시간 버리는 것임.,0,11시간 전,offensive,0.62
3,835801,1,하뭔데,넌 진짜 일벌백계를 위해서라도 망해야한다.,2,2일 전,hate,0.96
3,835801,1,하뭔데,책임감 없는 작가는 사장된다는걸 다른 작가들도 느껴야 건강하게 한국문학계가 돌아가지,2,2일 전,hate,0.93
4,835801,1,윤따란,스토리는 그렇다치고 그림은 왜 이리 더러움,0,3일 전,offensive,0.73
5,835801,1,김현진,댓글보러 들어온 덴붕이면 개추,2,5일 전,offensive,0.68
6,835801,1,하인즈딸내미,머고 이건,0,5일 전,offensive,0.64
7,835801,1,콰가,이 작가 웹툰은 결말 나고나서 반응 보고 보는게 맞는듯.,3,6일 전,offensive,0.47
7,835801,1,콰가,제대로 결말지은 작품이 있나?,3,6일 전,offensive,0.67
8,835801,1,kiye****,칵 퇘,0,2025-05-15 22:33,offensive,0.66
9,835801,1,쌩쌩파파,나에게 큰 트라우마를 주신 그 분이네..,2,2025-05-14 17:06,offensive,0.54
10,835801,1,환영이,ㅠ 솔직히 양선생 결날낸거 내가본 5개 중 1도 없어서 ㅠ,0,2025-05-14 02:36,offensive,0.65
11,835801,1,개구리혓바닥,우리들의 모험은 이제부터 시작이야!,1,2025-05-12 19:01,offensive,0.56
11,835801,1,개구리혓바닥,소드마스터 야마토식 엔딩 유기의 귀재 양영순,1,2025-05-12 19:01,offensive,0.51
12,835801,1,he3,눈치게임 1,0,2025-05-11 19:12,hate,0.74
13,835801,1,란카리,용두니미,1,2025-05-11 11:51,offensive,0.65
14,835801,1,커피트럭,달마건 이거 결론 나왔다아 ㅅㅂ,2,2025-05-08 09:59,offensive,0.58
14,835801,1,커피트럭,꿈 연재중단이 아니라 연재중단이 결론임,2,2025-05-08 09:59,hate,0.55
15,835801,1,권모씨,글그림 양영순 존나 빡치네,1,2025-05-07 07:43,offensive,0.56
16,835801,1,니르시안,"네, 또 잠깐 들렀다가 갑니다. ㅗ",0,2025-05-07 00:42,hate,0.73
17,835801,1,최고도전책임자,작가의 말에 점 찍어놓은거 존나 열받네,1,2025-05-06 20:47,offensive,0.6
17,835801,1,최고도전책임자,OOO가,1,2025-05-06 20:47,hate,0.96
18,835801,1,jjo,진짜 개 못그린다,0,2025-05-06 19:25,offensive,0.73
19,835801,1,시란,진심으로 네이버가 정신이 나간거임?,3,2025-05-06 15:26,hate,0.76
19,835801,1,시란,이 양반 덴마뿐만이아니라 걍 모든게 용두사미인 인간인데 왜 또 부름?,3,2025-05-06 15:26,hate,0.9
19,835801,1,시란,또 이러다가 지각하고 분량없어지고 증발할거 뻔한데?,3,2025-05-06 15:26,hate,0.89
20,835801,1,하철,덴마 완결이나 고치고 와라 새@끼야,0,2025-05-05 21:39,hate,0.93
21,835801,1,바르칸,아니 이걸 또 연재 받아주는 네이버나 연재하는 작가나 ㅋㅋ 어이가없네,1,2025-05-04 20:43,hate,0.7
22,835801,1,hh****,네이버는 어떻게 양영순을 받아줬지???,2,2025-05-04 18:43,offensive,0.66
22,835801,1,hh****,담당자들부터 시말서 쓰자,2,2025-05-04 18:43,hate,0.7
23,835801,1,sof,댓글이 더 재밌을듯,0,2025-05-03 13:47,offensive,0.53
24,835801,1,제니스,나는 10년 전만 해도 덴마가 인생 웹툰이었다,1,2025-05-01 00:43,offensive,0.55
25,835801,1,issu****,안봐.. ㅅ,0,2025-04-30 21:00,hate,0.76
26,835801,1,jan,이거 별점 왜 이럼?,0,2025-04-30 20:46,offensive,0.73
27,835801,1,스프링,오 몰아서 한번에 정주행해야겠다~~ ㅋㅋ,0,2025-04-30 16:41,clean,0.86
28,835801,1,멋남,받아주는 네이버도 참ㅋㅋ,0,2025-04-30 11:49,offensive,0.71
29,835801,1,ho****,그림 하난 잘그려,0,2025-04-30 01:38,clean,0.48
29,835801,1,ho****,근데....,0,2025-04-30 01:38,offensive,0.58
29,835801,1,ho****,완결은....,0,2025-04-30 01:38,offensive,0.67
29,835801,1,ho****,참....,0,2025-04-30 01:38,offensive,0.68
29,835801,1,ho****,한결 같다고 해야할까???,0,2025-04-30 01:38,offensive,0.69
30,835801,1,버럭멸치,항상 중간에 연재 끊어 버린던 그 분 오셨나요?,1,2025-04-29 23:21,hate,0.86
31,835801,1,제이엘,내용은 안 읽고 댓글만 보고 갑니다 ㅎㅎ,4,2025-04-27 19:41,clean,0.47
32,835801,1,umm,재미도 없고 감동도 없고 ..........,1,2025-04-26 11:35,offensive,0.7
33,835801,1,송송보,새연재를해?,3,2025-04-24 22:38,offensive,0.77
33,835801,1,송송보,무슨깡으로?,3,2025-04-24 22:38,offensive,0.58
33,835801,1,송송보,누가 좋게봐줄꺼라 생각하는거지?,3,2025-04-24 22:38,offensive,0.76
34,835801,1,hkp1****,댓글보러옴ㅋ,1,2025-04-24 12:47,offensive,0.58
35,835801,1,lday****,ㅋㅋㅋ 덴경대 오늘 회식있다고해서 잠시 들렀습니다.,2,2025-04-23 19:45,clean,0.42
35,835801,1,lday****,댓글들 보니까 역시는 역시군요 ㅋㅋㅋ,2,2025-04-23 19:45,offensive,0.48
36,835801,1,hgfhgfds,여태 클릭조차 안하고 있었는데 평점이 2점대길래 1점 누르고 갑니다~,2,2025-04-23 18:28,hate,0.51
37,835801,1,qwa,"""그럼 그렇지 사람이 변해?""",2,2025-04-23 14:27,offensive,0.51
38,835801,1,밀면,댓글에 만족하며 갑니다.,1,2025-04-23 11:20,offensive,0.57
39,835801,1,치키차카초코초코초,여기가 별점 무조건 1점 주는 곳인가요?,1,2025-04-22 23:08,offensive,0.6
40,835801,1,영식2,정 보고싶으면 불법으로 본다그냥 전덴경대로 예우는 여기까지요,1,2025-04-22 00:45,offensive,0.64
41,835801,1,csy,용두사미뱀의 꼬리라는 평가도 아깝다 용두사변,2,2025-04-21 08:25,hate,0.9
42,835801,1,yle,웬 응우옌들이 나오노,1,2025-04-21 08:13,hate,0.88
43,835801,1,란카리,작품 유기왕,1,2025-04-20 17:30,hate,0.83
44,835801,1,완꾹,덴마나 다시그려줘,0,2025-04-19 09:25,clean,0.82
44,835801,1,완꾹,제발 진짜로 야엘로드 식스틴 콴의냉장고 고드러버 주옥같은 명작 남기고 도대체 신작은 왜 내는거야 똥싸다 끊긴거 진짜 화나네,0,2025-04-19 09:25,offensive,0.73
45,835801,1,wg****,걍보지마세요,0,2025-04-19 09:01,offensive,0.7
45,835801,1,wg****,덴경대지만 어차피 또 완결못함,0,2025-04-19 09:01,offensive,0.73
45,835801,1,wg****,걍무시하셈 1점도 아깝네요,0,2025-04-19 09:01,hate,0.91
46,835801,1,psj1****,댓글만 3000개다,7,2025-04-18 02:55,offensive,0.72
46,835801,1,psj1****,이거보면 작가는 뭔생각 안떠오르나?,7,2025-04-18 02:55,offensive,0.67
46,835801,1,psj1****,아마 거의 덴경대였던 사람일텐데 아마 거의 덴마 10점 주었던 사람일텐데 어느 작가는 표절 논란있던 작품도 욕먹을 각오하고 내용 싹다 갈아엎고 제목 그대로 재연재 하던데 ....,7,2025-04-18 02:55,offensive,0.46
